id,price
247,8.315
248,8.279
249,6.824
250,6.611
251,7.797
252,6.348
253,9.431
254,9.203
255,8.591
256,6.736
257,6.082
258,9.568
259,7.644
260,5.995
261,8.716
262,6.059
263,7.221
264,8.471
265,9.215
266,6.906
267,8.782
268,6.878
269,9.173
270,8.88
271,8.922
272,7.508
273,6.975
274,7.41
275,6.558
276,7.226
277,9.516
278,8.566
279,9.32
280,7.458
281,6.577
282,7.492
283,7.151
284,6.431
285,6.93
286,6.595
287,6.7
288,6.399
289,7.994
290,6.923
291,7.444
292,9.451
293,6.457
294,6.724
295,8.552
296,6.842
297,8.646
298,8.422
299,7.172
300,8.798
301,7.12
302,7.001
303,8.952
304,6.134
305,6.801
306,7.454
307,9.508
308,9.112
309,9.001
310,8.441
311,6.446
312,6.544
313,8.476
314,9.023
315,8.35
316,6.148
317,9.747
318,6.473
319,6.615
320,8.352
321,8.637
322,6.559
323,9.216
324,8.458
325,6.79
326,6.991
327,9.411
328,6.961
329,6.494
330,6.304
331,8.701
332,8.264
333,6.896
334,6.737
335,6.356
336,8.162
337,8.578
338,7.25
339,9.023
340,7.77
341,6.755
342,8.767
343,8.241
344,6.962
345,7.351
346,7.647
347,6.752
348,8.297
349,6.837
350,8.038
351,8.297
352,8.486
353,9.197
354,9.627
355,7.927
356,8.183
357,9.678
358,7.845
359,8.291
360,9.741
361,7.513
362,8.529
363,7.777
364,8.429
365,7.284
366,9.719
367,6.05
368,9.634
369,6.292
370,9.09
371,7.081
372,6.69
373,7.1
374,8.743
375,8.569
376,7.419
377,8.982
378,8.521
379,8.905
380,6.382
381,6.646
382,6.301
383,8.683
384,9.677
385,8.92
386,6.767
387,6.759
388,6.383
389,8.148
390,8.501
391,6.624
392,9.78
393,6.559
394,6.651
395,7.915
396,8.905
397,6.224
398,8.385
399,9.06
400,6.848
401,9.73
402,8.724
403,9.717
404,7.185
405,8.116
406,8.185
407,8.404
408,8.739
409,8.427
410,9.049
411,7.055
412,7.786
413,8.529
414,8.484
415,6.772
416,6.896
417,6.886
418,6.95
419,7.447
420,8.415
421,8.916
422,6.858
423,7.517
424,8.333
425,6.145
426,7.512
427,8.489
428,8.697
429,8.845
430,7.47
431,7.709
432,8.802
433,8.102
434,6.713
435,6.335
436,6.476
437,9.171
438,6.33
439,7.811
440,7.519
441,6.551
442,9.217
443,6.591
444,8.452
445,7.751
446,7.473
447,7.012
448,8.86
449,6.544
450,6.853
451,9.118
452,8.288
453,6.684
454,6.972
455,7.585
456,6.834
457,6.039
458,8.479
459,8.383
460,8.381
461,8.883
462,6.849
463,8.112
464,8.797
465,7.104
466,8.402
467,8.965
468,8.425
469,7.459
470,8.431
471,8.359
472,8.1
473,9.187
474,6.991
475,8.55
476,8.211
477,8.442
478,6.661
479,6.481
480,6.779
481,8.046
482,8.211
483,6.916
484,7.265
485,8.791
486,7.511
487,7.908
488,9.324
489,7.475
490,6.376
491,7.955
492,7.421
493,6.859
494,8.439
495,8.628
496,6.989
497,8.651
498,9.525
499,8.583
500,7.988
501,9.695
502,8.194
503,7.53
504,7.023
505,8.606
506,6.1
507,9.036
508,8.465
509,8.16
510,7.126
511,9.48
512,8.829
513,6.699
514,8.925
515,7.824
516,8.574
517,6.631
518,8.901
519,7.546
520,6.872
521,8.097
522,7.559
523,8.368
524,8.618
525,8.064
526,7.906
527,8.526
528,6.358
529,6.763
530,6.886
531,7.658
532,8.953
533,7.437
534,7.554
535,9.426
536,9.238
537,8.268
538,8.985
539,9.601
540,8.063
541,6.518
542,9.351
543,8.398
544,8.274
545,5.984
546,7.52
547,6.173
548,6.854
549,8.476
550,6.352
551,8.616
552,7.709
553,5.859
554,6.264
555,6.717
556,7.795
557,9.307
558,7.729
559,7.51
560,8.121
561,6.467
562,8.789
563,8.848
564,6.577
565,6.663
566,8.059
567,7.02
568,8.483
569,8.161
570,6.608
571,9.024
572,6.241
573,9.04
574,8.393
575,6.84
576,8.72
577,7.491
578,8.597
579,9.234
580,8.276
581,7.837
582,8.228
583,8.247
584,6.225
585,6.155
586,6.792
587,8.715
588,6.545
589,7.466
590,8.285
591,9.618
592,9.08
593,8.512
594,6.745
595,7.981
596,6.637
597,8.182
598,7.486
599,6.738
600,9.207
601,6.111
602,6.591
603,7.198
604,6.629
605,8.484
606,6.748
607,9.014
608,9.582
609,7.906
610,6.836
611,8.103
612,7.484
613,7.349
614,9.717
615,8.386
616,7.813
617,8.602
618,6.219
619,6.496
620,8.371
621,7.026
622,6.452
623,7.403
624,8.107
625,8.719
626,6.664
627,6.355
628,7.108
629,8.358
630,8.818
631,7.827
632,9.503
633,6.882
634,7.867
635,8.441
636,9.397
637,8.189
638,7.881
639,6.705
640,7.53
641,6.317
642,6.791
643,6.778
644,6.746
645,6.148
646,8.569
647,8.908
648,8.891
649,7.615
650,7.971
651,6.749
652,6.946
653,9.282
654,6.619
655,6.861
656,8.752
657,8.232
658,8.003
659,8.683
660,6.555
661,6.664
662,8.774
663,7.779
664,6.699
665,9.313
666,7.749
667,8.439
668,8.545
669,8.376
670,8.443
671,8.68
672,6.735
673,6.589
674,6.783
675,8.635
676,7.684
677,9.55
678,7.515
679,7.335
680,7.498
681,6.609
682,7.578
683,6.622
684,6.366
685,8.469
686,6.791
687,8.766
688,7.537
689,9.32
690,7.428
691,8.812
692,6.611
693,8.777
694,8.478
695,8.945
696,6.844
697,7.484
698,8.558
699,7.171
700,8.862
701,8.88
702,9.632
703,6.992
704,7.949
705,9.545
706,7.873
707,8.287
708,8.359
709,8.3
710,8.863
711,8.786
712,6.683
713,9.555
714,8.432
715,7.053
716,8.432
717,7.276
718,7.916
719,8.369
720,8.774
721,6.252
722,7.099
723,8.429
724,6.749
725,6.595
726,7.4
727,8.669
728,6.731
729,8.835
730,7.18
731,8.666
732,8.423
733,6.27
734,6.61
735,6.561
736,6.802
737,7.233
738,8.389
739,8.197
740,8.3
741,6.426
742,7.892
743,8.337
744,9.379
745,6.476
746,9.354
747,8.553
748,8.821
749,8.463
750,6.712
751,8.391
752,8.124
753,8.245
754,6.963
755,6.779
756,6.486
757,8.406
758,9.604
759,6.886
760,7.669
761,6.555
762,6.372
763,9.586
764,6.691
765,8.514
766,8.482
767,9.618
768,6.429
769,9.648
770,9.237
771,6.556
772,7.663
773,6.683
774,6.313
775,7.41
776,8.041
777,8.226
778,8.669
779,8.407
780,9.028
781,6.4
782,8.928
783,8.76
784,9.609
785,8.051
786,6.621
787,6.589
788,8.748
789,6.55
790,8.28
791,6.45
792,9.078
793,7.575
794,6.059
795,8.27
796,9.122
797,6.55
798,6.453
799,7.732
800,6.546
801,7.167
802,9.164
803,7.773
804,8.558
805,8.246
806,8.745
807,6.363
808,6.528
809,6.904
810,7.716
811,8.264
812,8.951
813,6.924
814,8.803
815,8.563
816,6.711
817,9.482
818,8.099
819,6.447
820,6.452
821,8.229
822,6.162
823,7.149
824,7.809
825,6.842
826,8.968
827,7.814
828,8.942
829,8.484
830,5.949
831,9.007
832,6.635
833,7.819
834,7.853
835,8.001
836,6.561
837,6.587
838,6.806
839,8.581
840,8.937
841,7.698
842,9.271
843,7.853
844,8.938
845,8.812
846,7.829
847,8.997
848,9.631
849,8.84
850,8.778
851,7.375
852,8.346
853,6.272
854,6.422
855,6.294
856,8.384
857,7.699
858,6.607
859,6.563
860,7.742
861,6.369
862,6.979
863,6.477
864,6.695
865,7.889
866,6.187
867,8.235
868,7.98
869,8.887
870,9.152
871,9.459
872,8.461
873,5.915
874,8.859
875,8.248
876,9.054
877,8.808
878,6.665
879,7.268
880,6.217
881,9.002
882,6.637
883,9.142
884,9.177
885,8.78
886,6.459
887,6.549
888,7.144
889,6.72
890,6.534
891,7.747
892,8.393
893,9.441
894,8.12
895,6.42
896,6.392
897,8.745
898,9.308
899,8.513
900,6.943
901,7.818
902,7.03
903,7.956
904,7.676
905,6.147
906,6.667
907,6.451
908,7.812
909,5.94
910,8.162
911,8.538
912,8.532
913,9.272
914,9.051
915,9.318
916,8.481
917,7.296
918,8.274
919,8.407
920,7.819
921,7.265
922,6.516
923,6.867
924,6.052
925,6.27
926,9.248
927,7.771
928,8.448
929,8.452
930,9.548
931,8.097
932,7.012
933,8.823
934,6.463
935,9.587
936,8.421
937,6.886
938,8.246
939,6.562
940,7.673
941,6.77
942,8.352
943,7.598
944,9.605
945,7.99
946,6.409
947,6.776
948,5.97
949,9.554
950,6.467
951,8.178
952,7.774
953,7.029
954,6.865
955,7.421
956,6.361
957,7.158
958,8.553
959,7.401
960,6.917
961,8.419
962,8.693
963,8.977
964,7.814
965,8.495
966,8.51
967,7.974
968,8.559
969,6.538
970,7.848
971,6.298
972,8.34
973,8.56
974,9.208
975,8.047
976,9.48
977,6.639
978,6.816
979,9.015
980,7.944
981,6.747
982,8.01
983,7.268
984,9.255
985,6.556
986,7.751
987,6.329
988,8.817
989,7.163
990,9.459
991,7.735
992,8.437
993,9.451
994,8.063
995,7.962
996,6.068
997,6.661
998,7.973
999,6.603
1000,6.779
1001,6.127
1002,8.789
1003,6.65
1004,8.171
1005,7.657
1006,8.068
1007,8.352
1008,6.697
1009,7.596
1010,6.339
1011,7.578
1012,8.238
1013,7.969
1014,8.085
1015,6.313
1016,6.752
1017,9.027
1018,9.325
1019,7.041
1020,7.447
1021,8.882
1022,7.45
1023,7.469
1024,8.014
1025,9.731
1026,6.576
1027,8.98
1028,6.406
1029,8.553
1030,6.836
1031,7.799
1032,6.134
1033,9.599
1034,5.985
1035,8.176
1036,9.197
1037,6.994
1038,7.845
1039,8.607
1040,7.125
1041,8.01
1042,7.504
1043,6.31
1044,7.337
1045,8.425
1046,9.564
1047,9.392
1048,9.301
1049,9.355
1050,8.163
1051,7.676
1052,8.037
1053,6.649
1054,9.161
1055,6.633
1056,8.35
1057,7.747
1058,7.989
1059,9.27
1060,8.346
1061,8.876
1062,7.423
1063,9.295
1064,8.204
1065,8.508
1066,8.436
1067,8.722
1068,7.626
1069,6.4
1070,7.363
1071,6.395
1072,6.055
1073,8.253
1074,9.344
1075,8.722
1076,8.88
1077,9.179
1078,9.247
1079,6.5
1080,8.786
1081,8.279
1082,8.071
1083,9.265
1084,9.149
1085,8.42
1086,7.139
1087,7.77
1088,7.86
1089,6.734
1090,6.634
1091,8.758
1092,7.695
1093,8.311
1094,8.363
1095,7.496
1096,8.462
1097,8.316
1098,7.728
1099,8.816
1100,6.896
1101,6.815
1102,8.812
1103,8.648
1104,9.2
1105,8.088
1106,6.346
1107,7.539
1108,8.526
1109,7.872
1110,8.08
1111,6.529
1112,7.905
1113,6.923
1114,6.907
1115,9.705
1116,6.774
1117,6.771
1118,7.683
1119,7.537
1120,6.603
1121,8.449
1122,6.88
1123,8.691
1124,8.433
1125,6.986
1126,7.936
1127,8.55
1128,9.733
1129,8.073
1130,6.592
1131,7.259
1132,7.258
1133,7.978
1134,6.418
1135,9.568
1136,7.028
1137,8.562
1138,8.434
1139,8.001
1140,6.283
1141,9.161
1142,7.513
1143,7.178
1144,8.202
1145,6.373
1146,6.526
1147,9.329
1148,8.687
1149,8.332
1150,9.708
1151,6.554
1152,7.633
1153,7.624
1154,8.389
1155,6.757
1156,7.298
1157,6.278
1158,7.591
1159,6.336
1160,8.945
1161,7.699
1162,6.143
1163,7.728
1164,8.804
1165,7.187
1166,7.415
1167,8.278
1168,9.171
1169,8.976
1170,7.624
1171,7.986
1172,7.627
1173,8.358
1174,7.321
1175,7.544
1176,6.697
1177,6.461
1178,6.058
1179,8.384
1180,6.62
1181,8.892
1182,6.593
1183,6.95
1184,6.297
1185,8.752
1186,6.703
1187,6.42
1188,7.961
1189,7.516
1190,8.436
1191,6.809
1192,7.574
1193,8.338
1194,6.987
1195,7.974
1196,8.812
1197,7.204
1198,6.663
1199,7.677
1200,6.681
1201,7.491
1202,8.331
1203,8.781
1204,7.649
1205,7.099
1206,6.808
1207,6.489
1208,6.36
1209,8.423
1210,7.27
1211,6.389
1212,8.6
1213,6.656
1214,6.464
1215,8.386
1216,8.187
1217,8.334
1218,9.295
1219,7.254
1220,8.758
1221,6.329
1222,6.792
1223,9.025
1224,7.575
1225,8.836
1226,6.14
1227,8.286
1228,6.73
1229,7.843
1230,8.828
1231,8.285
1232,6.209
1233,8.296
1234,6.93
1235,7.274
1236,7.497
1237,9.658
1238,7.471
1239,8.85
1240,7.252
1241,6.59
1242,8.609
1243,6.865
1244,8.762
1245,8.521
1246,7.432
1247,6.73
1248,6.684
1249,7.583
1250,7.04
1251,7.316
1252,8.355
1253,8.039
1254,6.79
1255,6.916
1256,7.117
1257,8.513
1258,9.324
1259,9.16
1260,8.7
1261,9.751
1262,7.466
1263,8.514
1264,8.266
1265,8.626
1266,7.662
1267,9.469
1268,6.697
1269,6.957
1270,6.833
1271,7.447
1272,7.537
1273,7.603
1274,7.132
1275,7.991
1276,9.383
1277,8.884
1278,8.5
1279,6.732
1280,8.219
1281,9.168
1282,9.554
1283,6.536
1284,9.442
1285,9.537
1286,7.133
1287,6.356
1288,7.446
1289,7.791
1290,6.909
1291,9.414
1292,6.462
1293,6.794
1294,9.36
1295,9.618
1296,8.971
1297,9.184
1298,7.907
1299,7.585
1300,8.683
1301,6.313
1302,8.5
1303,7.476
1304,7.939
1305,9.245
1306,6.853
1307,8.9
1308,6.218
1309,8.767
1310,7.076
1311,6.573
1312,6.487
1313,6.807
1314,6.495
1315,6.433
1316,8.493
1317,6.612
1318,7.564
1319,6.416
1320,8.299
1321,9.714
1322,8.816
1323,6.278
1324,8.891
1325,7.716
1326,6.269
1327,9.306
1328,8.193
1329,6.295
1330,6.428
1331,8.102
1332,7.857
1333,8.845
1334,8.312
1335,7.777
1336,6.497
1337,6.811
1338,7.064
1339,8.667
1340,8.417
1341,7.707
1342,9.431
1343,7.827
1344,6.765
1345,7.522
1346,9.455
1347,9.562
1348,6.704
1349,6.726
1350,9.351
1351,6.59
1352,6.191
1353,9.379
1354,6.686
1355,8.341
1356,7.163
1357,7.6
1358,7.267
1359,7.087
1360,7.571
1361,6.901
1362,6.669
1363,9.069
1364,7.824
1365,8.422
1366,8.739
1367,7.34
1368,8.827
1369,7.276
1370,6.012
1371,7.272
1372,7.205
1373,9.695
1374,8.623
1375,8.153
1376,7.236
1377,8.171
1378,6.926
1379,7.981
1380,9.424
1381,6.84
1382,6.887
1383,8.215
1384,7.817
1385,9.717
1386,8.424
1387,8.666
1388,6.89
1389,7.315
1390,6.402
1391,6.82
1392,6.926
1393,7.737
1394,6.706
1395,9.307
1396,8.335
1397,6.613
1398,9.562
1399,6.932
1400,8.916
1401,7.503
1402,8.168
1403,7.411
1404,6.759
1405,6.413
1406,7.799
1407,7.627
1408,8.574
1409,7.961
1410,6.61
1411,8.287
1412,9.137
1413,6.506
1414,8.29
1415,9.377
1416,8.407
1417,7.431
1418,8.228
1419,6.376
1420,7.455
1421,8.303
1422,7.937
1423,7.636
1424,8.57
1425,7.569
1426,6.927
1427,8.101
1428,7.685
1429,7.585
1430,6.656
1431,7.128
1432,7.736
1433,9.44
1434,7.25
1435,9.013
1436,8.621
1437,8.321
1438,6.953
1439,9.531
1440,8.552
1441,8.545
1442,8.642
1443,8.555
1444,6.547
1445,8.864
1446,6.485
1447,6.59
1448,7.614
1449,7.096
1450,6.898
1451,8.757
1452,8.908
1453,7.768
1454,7.812
1455,6.24
1456,8.653
1457,8.42
1458,8.888
1459,7.098
1460,7.51
1461,7.541
1462,9.281
1463,7.609
1464,6.217
1465,7.426
1466,7.167
1467,7.708
1468,7.854
1469,7.614
1470,8.751
1471,7.896
1472,6.448
1473,6.53
1474,7.786
1475,6.715
1476,6.883
1477,6.321
1478,8.554
1479,7.953
1480,7.376
1481,9.766
1482,8.393
1483,6.392
1484,8.771
1485,8.796
1486,6.548
1487,7.769
1488,6.41
1489,7.061
1490,9.61
1491,6.546
1492,8.609
1493,8.633
1494,9.199
1495,6.677
1496,9.501
1497,8.148
1498,7.738
1499,6.776
1500,8.183
1501,8.445
1502,6.85
1503,8.001
1504,6.556
1505,7.281
1506,8.598
1507,9.656
1508,6.605
1509,9.313
1510,6.549
1511,7.781
1512,6.531
1513,8.624
1514,8.557
1515,6.77
1516,8.86
1517,6.928
1518,8.336
1519,7.826
1520,9.082
1521,7.679
1522,6.685
1523,6.81
1524,7.587
1525,8.412
1526,8.415
1527,7.429
1528,8.708
1529,8.654
1530,7.645
1531,6.429
1532,8.781
1533,9.079
1534,8.371
1535,9.212
1536,8.615
1537,8.961
1538,9.295
1539,6.624
1540,7.835
1541,6.584
1542,7.571
1543,7.421
1544,8.933
1545,8.491
1546,7.262
1547,8.017
1548,8.514
1549,9.717
1550,9.762
1551,6.468
1552,6.355
1553,6.434
1554,6.396
1555,7.12
1556,8.513
1557,6.833
1558,7.087
1559,6.675
1560,6.417
1561,8.55
1562,9.047
1563,7.863
1564,8.526
1565,8.789
1566,6.83
1567,7.356
1568,7.426
1569,9.681
1570,7.79
1571,7.944
1572,8.268
1573,9.414
1574,8.859
1575,6.255
1576,6.924
1577,7.415
1578,8.899
1579,7.641
1580,7.55
1581,6.343
1582,9.031
1583,8.56
1584,8.377
1585,9.512
1586,6.571
1587,9.118
1588,9.592
1589,7.568
1590,8.244
1591,9.694
1592,6.769
1593,8.487
1594,7.531
1595,9.046
1596,6.869
1597,6.609
1598,8.796
1599,7.827
1600,8.583
1601,7.704
1602,8.5
1603,8.898
1604,7.665
1605,8.561
1606,6.237
1607,7.55
1608,8.555
1609,7.439
1610,8.776
1611,6.526
1612,8.541
1613,7.405
1614,8.139
1615,8.838
1616,6.954
1617,8.402
1618,7.551
1619,9.357
1620,6.48
1621,8.649
1622,7.039
1623,8.815
1624,7.395
1625,8.006
1626,6.925
1627,6.049
1628,6.807
1629,6.788
1630,6.146
1631,6.448
1632,7.894
1633,6.472
1634,9.099
1635,6.595
1636,6.939
1637,7.028
1638,9.617
1639,7.437
1640,8.722
1641,7.15
1642,8.42
1643,8.809
1644,7.349
1645,6.862
1646,8.307
1647,8.766
1648,8.931
1649,6.679
1650,7.782
1651,6.385
1652,9.231
1653,8.236
1654,9.241
1655,8.549
1656,9.542
1657,9.066
1658,8.685
1659,6.71
1660,7.635
1661,6.524
1662,6.595
1663,6.95
1664,6.871
1665,6.606
1666,6.54
1667,8.119
1668,6.367
1669,6.409
1670,7.449
1671,6.571
1672,9.259
1673,6.545
1674,9.457
1675,8.603
1676,9.02
1677,6.573
1678,7.835
1679,6.356
1680,6.661
1681,6.186
1682,6.929
1683,8.17
1684,9.773
1685,7.754
1686,8.899
1687,6.483
1688,8.846
1689,9.73
1690,8.741
1691,6.323
1692,9.43
1693,8.327
1694,6.945
1695,7.568
1696,6.734
1697,6.573
1698,9.154
1699,7.984
1700,7.203
1701,6.507
1702,6.758
1703,6.549
1704,8.212
1705,6.54
1706,9.035
1707,7.666
1708,9.723
1709,7.994
1710,8.318
1711,6.923
1712,6.655
1713,7.767
1714,8.812
1715,9.184
1716,7.444
1717,8.522
1718,7.935
1719,7.745
1720,8.893
1721,7.271
1722,8.529
1723,8.166
1724,7.941
1725,7.738
1726,8.596
1727,6.426
1728,8.772
1729,9.418
1730,6.885
1731,7.155
1732,8.529
1733,7.006
1734,9.452
1735,7.124
1736,8.601
1737,6.43
1738,9.532
1739,6.436
1740,9.528
1741,7.217
1742,8.384
1743,7.084
1744,8.679
1745,8.48
1746,6.744
1747,7.32
1748,8.664
1749,8.208
1750,8.789
1751,8.723
1752,8.426
1753,9.731
1754,6.297
1755,8.826
1756,6.372
1757,8.509
1758,7.166
1759,6.649
1760,9.149
1761,8.976
1762,7.906
1763,7.997
1764,7.707
1765,8.241
1766,9.349
1767,9.518
1768,8.299
1769,5.897
1770,7.819
1771,8.128
1772,7.738
1773,9.131
1774,8.235
1775,8.772
1776,6.143
1777,7.357
1778,9.727
1779,7.577
1780,8.312
1781,8.271
1782,8.023
1783,6.78
1784,9.404
1785,8.16
1786,6.542
1787,6.678
1788,7.019
1789,8.039
1790,8.464
1791,6.193
1792,6.842
1793,8.66
1794,8.289
1795,8.803
1796,9.609
1797,7.867
1798,7.653
1799,6.592
1800,7.44
1801,8.493
1802,8.403
1803,7.992
1804,9.513
1805,8.906
1806,8.534
1807,6.893
1808,6.903
1809,6.724
1810,7.991
1811,7.99
1812,6.906
1813,8.374
1814,7.116
1815,8.148
1816,7.666
1817,7.619
1818,8.107
1819,8.415
1820,6.637
1821,8.47
1822,8.252
1823,6.369
1824,6.137
1825,9.504
1826,7.1
1827,6.944
1828,6.848
1829,6.621
1830,7.746
1831,9.12
1832,8.695
1833,6.273
1834,7.14
1835,8.225
1836,8.947
1837,7.312
1838,6.767
1839,7.35
1840,6.247
1841,7.938
1842,9.01
1843,6.152
1844,9.335
1845,7.633
1846,6.791
1847,8.893
1848,6.875
1849,9.272
1850,8.05
1851,8.7
1852,9.16
1853,6.797
1854,8.41
1855,7.528
1856,7.708
1857,7.779
1858,7.607
1859,6.433
1860,8.265
1861,7.947
1862,6.822
1863,8.448
1864,8.773
1865,6.493
1866,8.071
1867,8.848
1868,6.552
1869,8.97
1870,7.846
1871,8.423
1872,7.229
1873,8.762
1874,6.486
1875,8.561
1876,6.737
1877,6.753
1878,7.441
1879,8.298
1880,7.394
1881,9.409
1882,8.531
1883,6.714
1884,8.661
1885,6.647
1886,8.175
1887,7.183
1888,6.401
1889,8.415
1890,8.077
1891,8.856
1892,6.415
1893,8.923
1894,9.308
1895,6.578
1896,6.543
1897,6.774
1898,7.461
1899,7.618
1900,9.673
1901,8.174
1902,7.741
1903,9.144
1904,7.043
1905,9.795
1906,7.504
1907,9.414
1908,7.633
1909,8.622
1910,6.043
1911,6.447
1912,7.184
1913,9.084
1914,7.534
1915,9.105
1916,6.737
1917,7.951
1918,7.281
1919,6.523
1920,6.56
1921,7.105
1922,7.861
1923,6.52
1924,8.779
1925,6.701
1926,8.62
1927,7.807
1928,6.235
1929,7.887
1930,8.834
1931,8.865
1932,8.9
1933,6.735
1934,7.903
1935,8.343
1936,7.098
1937,8.222
1938,8.166
1939,6.183
1940,9.26
1941,6.899
1942,6.331
1943,9.157
1944,7.395
1945,6.623
1946,6.3
1947,8.963
1948,6.886
1949,8.474
1950,8.333
1951,6.917
1952,8.402
1953,6.807
1954,9.659
1955,6.433
1956,9.602
1957,8.004
1958,6.474
1959,6.654
1960,8.642
1961,6.578
1962,7.149
1963,8.719
1964,6.162
1965,9.53
1966,8.235
1967,7.683
1968,7.445
1969,7.881
1970,7.942
1971,8.817
1972,6.596
1973,9.664
1974,9.418
1975,6.819
1976,8.479
1977,9.147
1978,6.843
1979,9.131
1980,6.62
1981,7.321
1982,7.527
1983,7.109
1984,6.564
1985,6.523
1986,7.883
1987,6.301
1988,8.84
1989,6.488
1990,8.861
1991,9.12
1992,6.896
1993,9.001
1994,6.876
1995,9.42
1996,7.512
1997,9.154
1998,8.369
1999,7.155
2000,6.938
2001,6.339
2002,6.696
2003,9.225
2004,6.042
2005,9.811
2006,9.344
2007,7.77
2008,6.538
2009,6.487
2010,8.293
2011,6.695
2012,6.253
2013,8.911
2014,8.69
2015,8.446
2016,7.971
2017,8.296
2018,7.398
2019,6.995
2020,7.822
2021,7.922
2022,6.347
2023,8.771
2024,8.823
2025,8.63
2026,6.255
2027,6.799
2028,7.237
2029,8.924
2030,6.807
2031,8.326
2032,7.18
2033,9.527
2034,7.601
2035,7.413
2036,9.294
2037,6.387
2038,8.663
2039,8.438
2040,7.345
2041,6.9
2042,6.367
2043,6.415
2044,6.47
2045,7.151
2046,9.01
2047,7.753
2048,7.008
2049,8.392
2050,8.99
2051,9.727
2052,9.753
2053,8.653
2054,7.404
2055,9.564
2056,6.563
2057,9.069
2058,7.818
2059,6.235
2060,6.634
2061,9.059
2062,6.519
2063,9.509
2064,8.827
2065,6.884
2066,7.365
2067,6.696
2068,8.414
2069,8.903
2070,7.249
2071,8.571
2072,8.54
2073,7.316
2074,7.061
2075,7.436
2076,8.45
2077,9.539
2078,7.03
2079,6.962
2080,7.99
2081,7.613
2082,6.949
2083,6.958
2084,7.833
2085,8.423
2086,8.601
2087,7.457
2088,7.025
2089,8.483
2090,6.868
2091,8.403
2092,6.364
2093,8.549
2094,7.726
2095,8.563
2096,8.487
2097,7.264
2098,7.913
2099,8.549
2100,7.662
2101,7.043
2102,7.028
2103,7.852
2104,8.625
2105,9.137
2106,8.742
2107,8.343
2108,6.933
2109,8.467
2110,7.104
2111,6.606
2112,7.5
2113,8.182
2114,6.905
2115,9.718
2116,8.33
2117,8.959
2118,9.434
2119,8.52
2120,6.537
2121,8.623
2122,8.277
2123,7.717
2124,6.713
2125,8.323
2126,8.312
2127,8.369
2128,8.557
2129,9.116
2130,7.231
2131,8.416
2132,6.667
2133,8.233
2134,6.593
2135,8.675
2136,9.089
2137,6.87
2138,8.392
2139,8.707
2140,8.696
