id,price
734,6.542
735,6.501
736,6.905
737,7.161
738,8.478
739,8.096
740,8.348
741,6.502
742,7.941
743,8.348
744,9.415
745,6.59
746,9.329
747,8.523
748,8.786
749,8.525
750,6.625
751,8.386
752,8.249
753,8.311
754,6.902
755,6.602
756,6.59
757,8.357
758,9.601
759,6.883
760,7.66
761,6.599
762,6.417
763,9.638
764,6.779
765,8.684
766,8.596
767,9.598
768,6.431
769,9.492
770,9.158
771,6.611
772,7.677
773,6.596
774,6.303
775,7.512
776,8.024
777,8.326
778,8.547
779,8.513
780,9.0
781,6.233
782,8.916
783,8.901
784,9.685
785,8.005
786,6.588
787,6.608
788,8.825
789,6.707
790,8.382
791,6.56
792,9.036
793,7.755
794,6.242
795,8.262
796,9.021
797,6.59
798,6.556
799,7.708
800,6.495
801,7.355
802,9.056
803,7.788
804,8.449
805,8.195
806,8.627
807,6.389
808,6.587
809,6.828
810,7.843
811,8.297
812,8.971
813,6.896
814,8.815
815,8.527
816,6.844
817,9.521
818,8.086
819,6.345
820,6.288
821,8.108
822,6.279
823,7.227
824,7.838
825,6.826
826,8.811
827,7.796
828,8.976
829,8.459
830,6.05
831,9.042
832,6.739
833,7.832
834,7.805
835,8.019
836,6.694
837,6.592
838,6.607
839,8.566
840,8.985
841,7.71
842,9.339
843,7.94
844,8.75
845,8.789
846,7.739
847,9.065
848,9.614
849,8.861
850,8.776
851,7.428
852,8.394
853,6.259
854,6.373
855,6.177
856,8.286
857,7.67
858,6.691
859,6.596
860,7.948
861,6.461
862,7.09
863,6.342
864,6.59
865,7.936
866,6.165
867,8.282
868,8.02
869,8.815
870,9.051
871,9.356
872,8.554
873,6.104
874,8.819
875,8.124
876,9.09
877,8.968
878,6.611
879,7.43
880,6.317
881,9.025
882,6.608
883,9.262
884,9.311
885,8.816
886,6.496
887,6.593
888,7.045
889,6.6
890,6.409
891,7.8
892,8.393
893,9.577
894,8.17
895,6.502
896,6.454
897,8.789
898,9.351
899,8.58
900,6.933
901,7.827
902,6.963
903,7.885
904,7.735
905,6.239
906,6.643
907,6.345
908,7.844
909,6.089
910,8.271
911,8.541
912,8.537
913,9.123
914,9.087
915,9.339
916,8.441
917,7.259
918,8.323
919,8.362
920,7.638
921,7.239
922,6.608
923,6.868
924,6.048
925,6.417
926,9.413
927,7.673
928,8.539
929,8.455
930,9.533
931,8.031
932,7.111
933,8.8
934,6.504
935,9.626
936,8.365
937,6.875
938,8.23
939,6.421
940,7.706
941,6.676
942,8.414
943,7.513
944,9.554
945,7.895
946,6.502
947,6.78
948,6.147
949,9.546
950,6.458
951,8.224
952,7.933
953,6.934
954,6.803
955,7.394
956,6.55
957,7.104
958,8.548
959,7.425
960,6.685
961,8.425
962,8.704
963,9.093
964,7.716
965,8.422
966,8.451
967,8.037
968,8.774
969,6.626
970,7.776
971,6.492
972,8.41
973,8.577
974,9.2
975,7.921
976,9.557
977,6.691
978,6.771
979,9.13
980,7.898
981,6.901
982,8.169
983,7.432
984,9.305
985,6.59
986,7.778
987,6.442
988,8.823
989,7.125
990,9.458
991,7.709
992,8.546
993,9.556
994,8.092
995,8.017
996,6.156
997,6.681
998,8.15
999,6.504
1000,6.846
1001,6.155
1002,8.912
1003,6.599
1004,8.341
1005,7.784
1006,7.931
1007,8.358
1008,6.662
1009,7.471
1010,6.548
1011,7.518
1012,8.235
1013,7.87
1014,7.82
1015,6.263
1016,6.611
1017,8.831
1018,9.342
1019,6.934
1020,7.424
1021,8.895
1022,7.412
1023,7.433
1024,7.926
1025,9.718
1026,6.674
1027,9.062
1028,6.511
1029,8.536
1030,6.779
1031,7.902
1032,6.219
1033,9.689
1034,6.294
1035,8.273
1036,9.221
1037,7.097
1038,7.831
1039,8.567
1040,7.046
1041,7.965
1042,7.462
1043,6.453
1044,7.198
1045,8.506
1046,9.602
1047,9.205
1048,9.34
1049,9.343
1050,8.169
1051,7.724
1052,7.915
1053,6.628
1054,9.291
1055,6.596
1056,8.276
1057,7.94
1058,7.843
1059,9.19
1060,8.377
1061,8.925
1062,7.4
1063,9.369
1064,8.181
1065,8.576
1066,8.544
1067,8.779
1068,7.585
1069,6.423
1070,7.408
1071,6.246
1072,6.111
1073,8.146
1074,9.353
1075,8.593
1076,8.887
1077,9.088
1078,9.319
1079,6.508
1080,8.789
1081,8.338
1082,8.045
1083,9.178
1084,9.064
1085,8.538
1086,7.042
1087,7.774
1088,7.817
1089,6.645
1090,6.652
1091,8.768
1092,7.832
1093,8.274
1094,8.338
1095,7.462
1096,8.456
1097,8.365
1098,7.719
1099,9.028
1100,6.932
1101,6.602
1102,8.889
1103,8.578
1104,9.283
1105,7.958
1106,6.555
1107,7.615
1108,8.557
1109,7.904
1110,8.067
1111,6.464
1112,7.743
1113,6.856
1114,6.982
1115,9.634
1116,6.642
1117,6.777
1118,7.535
1119,7.521
1120,6.703
1121,8.455
1122,6.82
1123,8.699
1124,8.36
1125,6.915
1126,7.782
1127,8.54
1128,9.682
1129,8.135
1130,6.596
1131,7.422
1132,7.206
1133,7.912
1134,6.382
1135,9.554
1136,7.088
1137,8.564
1138,8.528
1139,7.945
1140,6.334
1141,9.111
1142,7.405
1143,7.236
1144,8.079
1145,6.505
1146,6.474
1147,9.316
1148,8.645
1149,8.354
1150,9.665
1151,6.536
1152,7.675
1153,7.458
1154,8.395
1155,6.782
1156,7.287
1157,6.235
1158,7.653
1159,6.471
1160,8.819
1161,7.535
1162,6.368
1163,7.72
1164,8.743
1165,7.234
1166,7.413
1167,8.345
1168,9.164
1169,9.057
1170,7.655
1171,8.028
1172,7.669
1173,8.296
1174,7.337
1175,7.506
1176,6.725
1177,6.334
1178,6.137
1179,8.379
1180,6.61
1181,8.815
1182,6.611
1183,7.077
1184,6.146
1185,8.856
1186,6.607
1187,6.416
1188,7.871
1189,7.519
1190,8.363
1191,6.908
1192,7.528
1193,8.39
1194,6.971
1195,7.943
1196,8.777
1197,7.255
1198,6.679
1199,7.817
1200,6.766
1201,7.522
1202,8.312
1203,8.791
1204,7.609
1205,7.046
1206,6.611
1207,6.502
1208,6.397
1209,8.401
1210,7.24
1211,6.396
1212,8.601
1213,6.636
1214,6.531
1215,8.361
1216,8.144
1217,8.419
1218,9.246
1219,7.25
1220,8.618
1221,6.298
1222,6.78
1223,8.957
1224,7.569
1225,8.866
1226,6.381
1227,8.306
1228,6.607
1229,7.924
1230,8.846
1231,8.242
1232,6.322
1233,8.214
1234,6.812
1235,7.329
1236,7.431
1237,9.711
1238,7.529
1239,8.745
1240,7.145
1241,6.602
1242,8.599
1243,6.866
1244,8.816
1245,8.367
1246,7.386
1247,6.592
1248,6.737
1249,7.506
1250,7.201
1251,7.492
1252,8.391
1253,7.936
1254,6.607
1255,6.824
1256,7.116
1257,8.429
1258,9.323
1259,9.176
1260,8.715
1261,9.711
1262,7.375
1263,8.515
1264,8.304
1265,8.779
1266,7.712
1267,9.461
1268,6.779
1269,6.883
1270,6.92
1271,7.434
1272,7.51
1273,7.527
1274,7.104
1275,7.984
1276,9.35
1277,8.8
1278,8.516
1279,6.592
1280,8.161
1281,9.052
1282,9.492
1283,6.497
1284,9.336
1285,9.603
1286,7.149
1287,6.414
1288,7.368
1289,7.873
1290,6.927
1291,9.32
1292,6.591
1293,6.795
1294,9.277
1295,9.598
1296,8.829
1297,9.168
1298,7.982
1299,7.57
1300,8.777
1301,6.305
1302,8.498
1303,7.443
1304,7.913
1305,9.226
1306,6.819
1307,8.815
1308,6.339
1309,8.777
1310,7.165
1311,6.592
1312,6.504
1313,6.784
1314,6.503
1315,6.422
1316,8.416
1317,6.434
1318,7.548
1319,6.326
1320,8.19
1321,9.637
1322,8.904
1323,6.495
1324,8.909
1325,7.747
1326,6.313
1327,9.339
1328,8.233
1329,6.207
1330,6.539
1331,8.111
1332,7.863
1333,8.803
1334,8.314
1335,7.826
1336,6.309
1337,6.608
1338,7.052
1339,8.578
1340,8.155
1341,7.647
1342,9.556
1343,7.795
1344,6.604
1345,7.504
1346,9.379
1347,9.437
1348,6.749
1349,6.67
1350,9.169
1351,6.421
1352,6.19
1353,9.421
1354,6.82
1355,8.371
1356,7.126
1357,7.497
1358,7.198
1359,7.019
1360,7.559
1361,6.883
1362,6.7
1363,9.133
1364,7.788
1365,8.546
1366,8.799
1367,7.238
1368,8.778
1369,7.262
1370,6.14
1371,7.225
1372,7.199
1373,9.675
1374,8.564
1375,8.056
1376,7.193
1377,8.181
1378,6.787
1379,7.804
1380,9.32
1381,6.74
1382,6.823
1383,8.173
1384,7.877
1385,9.697
1386,8.437
1387,8.766
1388,6.9
1389,7.237
1390,6.387
1391,6.852
1392,6.824
1393,7.665
1394,6.779
1395,9.12
1396,8.16
1397,6.59
1398,9.56
1399,6.884
1400,9.002
1401,7.464
1402,8.298
1403,7.427
1404,6.806
1405,6.536
1406,7.773
1407,7.599
1408,8.546
1409,7.867
1410,6.466
1411,8.31
1412,9.031
1413,6.518
1414,8.324
1415,9.45
1416,8.422
1417,7.434
1418,8.307
1419,6.388
1420,7.367
1421,8.204
1422,7.926
1423,7.686
1424,8.532
1425,7.592
1426,6.906
1427,8.122
1428,7.718
1429,7.568
1430,6.766
1431,6.889
1432,7.72
1433,9.308
1434,7.234
1435,8.955
1436,8.734
1437,8.305
1438,6.839
1439,9.531
1440,8.562
1441,8.567
1442,8.678
1443,8.585
1444,6.42
1445,8.787
1446,6.517
1447,6.574
1448,7.49
1449,7.077
1450,6.855
1451,8.946
1452,8.813
1453,7.732
1454,7.719
1455,6.309
1456,8.63
1457,8.448
1458,8.975
1459,7.116
1460,7.432
1461,7.545
1462,9.12
1463,7.623
1464,6.268
1465,7.329
1466,7.222
1467,7.75
1468,7.845
1469,7.615
1470,8.787
1471,7.91
1472,6.438
1473,6.591
1474,7.806
1475,6.808
1476,6.858
1477,6.327
1478,8.567
1479,7.994
1480,7.304
1481,9.718
1482,8.408
1483,6.228
1484,8.672
1485,8.799
1486,6.536
1487,7.834
1488,6.423
1489,7.023
1490,9.585
1491,6.331
1492,8.517
1493,8.565
1494,9.292
1495,6.75
1496,9.517
1497,8.196
1498,7.863
1499,6.697
1500,8.129
1501,8.334
1502,6.903
1503,7.903
1504,6.658
1505,7.238
1506,8.771
1507,9.557
1508,6.699
1509,9.342
1510,6.508
1511,7.772
1512,6.583
1513,8.557
1514,8.426
1515,6.694
1516,8.797
1517,7.034
1518,8.328
1519,7.826
1520,9.001
1521,7.699
1522,6.693
1523,6.725
1524,7.482
1525,8.5
1526,8.34
1527,7.43
1528,8.755
1529,8.557
1530,7.708
1531,6.543
1532,8.788
1533,8.846
1534,8.337
1535,9.291
1536,8.543
1537,9.088
1538,9.316
1539,6.658
1540,7.831
1541,6.584
1542,7.547
1543,7.368
1544,8.875
1545,8.537
1546,7.198
1547,8.083
1548,8.562
1549,9.703
1550,9.568
1551,6.547
1552,6.302
1553,6.591
1554,6.445
1555,7.072
1556,8.508
1557,6.816
1558,7.082
1559,6.622
1560,6.56
1561,8.414
1562,9.097
1563,7.842
1564,8.746
1565,8.799
1566,6.838
1567,7.387
1568,7.379
1569,9.685
1570,7.75
1571,8.004
1572,8.316
1573,9.442
1574,8.79
1575,6.494
1576,6.801
1577,7.427
1578,8.873
1579,7.578
1580,7.424
1581,6.591
1582,8.886
1583,8.562
1584,8.418
1585,9.537
1586,6.596
1587,9.118
1588,9.6
1589,7.568
1590,8.244
1591,9.623
1592,6.68
1593,8.429
1594,7.66
1595,9.064
1596,6.82
1597,6.646
1598,8.964
1599,7.692
1600,8.484
1601,7.679
1602,8.464
1603,8.79
1604,7.741
1605,8.64
1606,6.304
1607,7.51
1608,8.769
1609,7.413
1610,8.777
1611,6.489
1612,8.471
1613,7.363
1614,8.144
1615,8.98
1616,6.963
1617,8.406
1618,7.447
1619,9.138
1620,6.412
1621,8.751
1622,6.85
1623,8.747
1624,7.538
1625,8.002
1626,6.839
1627,6.175
1628,6.807
1629,6.723
1630,6.328
1631,6.56
1632,7.89
1633,6.433
1634,9.055
1635,6.566
1636,6.986
1637,6.848
1638,9.537
1639,7.419
1640,8.664
1641,7.055
1642,8.506
1643,8.779
1644,7.251
1645,6.835
1646,8.296
1647,8.791
1648,8.881
1649,6.613
1650,7.81
1651,6.315
1652,9.289
1653,8.2
1654,9.073
1655,8.77
1656,9.454
1657,9.135
1658,8.675
1659,6.607
1660,7.658
1661,6.539
1662,6.724
1663,6.893
1664,6.716
1665,6.703
1666,6.64
1667,8.173
1668,6.244
1669,6.38
1670,7.488
1671,6.596
1672,9.176
1673,6.555
1674,9.372
1675,8.574
1676,9.018
1677,6.645
1678,7.906
1679,6.455
1680,6.678
1681,6.335
1682,6.797
1683,8.155
1684,9.675
1685,7.924
1686,8.844
1687,6.468
1688,8.778
1689,9.694
1690,8.731
1691,6.557
1692,9.242
1693,8.337
1694,6.923
1695,7.584
1696,6.611
1697,6.596
1698,9.034
1699,8.031
1700,7.069
1701,6.488
1702,6.857
1703,6.503
1704,8.276
1705,6.59
1706,9.018
1707,7.685
1708,9.683
1709,7.923
1710,8.148
1711,6.812
1712,6.504
1713,7.716
1714,8.877
1715,9.292
1716,7.446
1717,8.567
1718,7.859
1719,7.59
1720,8.816
1721,7.267
1722,8.546
1723,8.065
1724,7.895
1725,7.622
1726,8.648
1727,6.42
1728,8.798
1729,9.444
1730,6.805
1731,7.12
1732,8.54
1733,7.259
1734,9.571
1735,7.133
1736,8.565
1737,6.52
1738,9.556
1739,6.412
1740,9.556
1741,7.194
1742,8.432
1743,7.218
1744,8.767
1745,8.448
1746,6.866
1747,7.347
1748,8.781
1749,8.076
1750,8.772
1751,8.784
1752,8.365
1753,9.715
1754,6.406
1755,8.809
1756,6.385
1757,8.433
1758,7.09
1759,6.505
1760,9.19
1761,9.115
1762,7.93
1763,7.899
1764,7.833
1765,8.241
1766,9.144
1767,9.622
1768,8.276
1769,6.022
1770,7.956
1771,8.045
1772,7.848
1773,9.149
1774,8.328
1775,8.797
1776,6.191
1777,7.393
1778,9.703
1779,7.651
1780,8.331
1781,8.19
1782,8.187
1783,6.795
1784,9.333
1785,8.026
1786,6.596
1787,6.68
1788,7.066
1789,8.065
1790,8.419
1791,6.215
1792,6.809
1793,8.753
1794,8.273
1795,8.749
1796,9.584
1797,7.844
1798,7.685
1799,6.602
1800,7.412
1801,8.567
1802,8.339
1803,7.853
1804,9.602
1805,8.819
1806,8.512
1807,6.82
1808,6.961
1809,6.6
1810,8.059
1811,7.944
1812,6.974
1813,8.35
1814,7.202
1815,8.126
1816,7.64
1817,7.606
1818,8.058
1819,8.424
1820,6.514
1821,8.546
1822,8.2
1823,6.391
1824,6.201
1825,9.379
1826,7.091
1827,6.614
1828,6.794
1829,6.611
1830,7.711
1831,9.107
1832,8.704
1833,6.177
1834,7.066
1835,8.076
1836,8.987
1837,7.192
1838,6.878
1839,7.325
1840,6.235
1841,7.922
1842,9.011
1843,6.191
1844,9.271
1845,7.726
1846,6.785
1847,8.851
1848,6.618
1849,9.297
1850,8.032
1851,8.822
1852,9.179
1853,6.774
1854,8.416
1855,7.544
1856,7.626
1857,7.814
1858,7.673
1859,6.494
1860,8.241
1861,8.031
1862,6.741
1863,8.444
1864,8.777
1865,6.547
1866,7.94
1867,8.791
1868,6.584
1869,9.027
1870,7.711
1871,8.413
1872,7.237
1873,8.723
1874,6.54
1875,8.544
1876,6.8
1877,6.834
1878,7.396
1879,8.299
1880,7.346
1881,9.388
1882,8.454
1883,6.61
1884,8.68
1885,6.709
1886,8.09
1887,7.094
1888,6.178
1889,8.359
1890,8.207
1891,8.773
1892,6.382
1893,8.815
1894,9.323
1895,6.692
1896,6.387
1897,6.804
1898,7.431
1899,7.506
1900,9.686
1901,8.215
1902,7.72
1903,8.859
1904,6.988
1905,9.679
1906,7.58
1907,9.444
1908,7.6
1909,8.608
1910,6.073
1911,6.509
1912,6.955
1913,9.117
1914,7.673
1915,9.121
1916,6.591
1917,7.876
1918,7.456
1919,6.581
1920,6.627
1921,7.095
1922,7.794
1923,6.596
1924,8.778
1925,6.774
1926,8.624
1927,7.82
1928,6.393
1929,7.921
1930,8.889
1931,8.802
1932,8.94
1933,6.767
1934,7.997
1935,8.425
1936,7.139
1937,8.215
1938,8.193
1939,6.192
1940,9.12
1941,6.952
1942,6.304
1943,9.043
1944,7.38
1945,6.593
1946,6.443
1947,8.801
1948,6.876
1949,8.421
1950,8.35
1951,6.618
1952,8.536
1953,6.811
1954,9.648
1955,6.463
1956,9.6
1957,8.052
1958,6.482
1959,6.731
1960,8.548
1961,6.607
1962,6.944
1963,8.811
1964,6.235
1965,9.556
1966,8.167
1967,7.81
1968,7.436
1969,7.884
1970,7.873
1971,8.8
1972,6.621
1973,9.521
1974,9.36
1975,6.925
1976,8.425
1977,9.129
1978,6.611
1979,9.133
1980,6.574
1981,7.297
1982,7.433
1983,7.106
1984,6.694
1985,6.638
1986,7.818
1987,6.688
1988,8.831
1989,6.555
1990,8.88
1991,9.051
1992,6.911
1993,9.029
1994,6.937
1995,9.32
1996,7.524
1997,9.021
1998,8.34
1999,7.164
2000,6.813
2001,6.372
2002,6.817
2003,9.107
2004,6.133
2005,9.556
2006,9.327
2007,7.719
2008,6.6
2009,6.596
2010,8.236
2011,6.612
2012,6.214
2013,8.684
2014,8.71
2015,8.453
2016,7.906
2017,8.33
2018,7.389
2019,7.03
2020,7.752
2021,7.95
2022,6.345
2023,8.87
2024,8.795
2025,8.793
2026,6.195
2027,6.601
2028,7.22
2029,9.075
2030,6.83
2031,8.401
2032,7.151
2033,9.258
2034,7.521
2035,7.367
2036,9.342
2037,6.591
2038,8.767
2039,8.412
2040,7.408
2041,6.913
2042,6.244
2043,6.479
2044,6.561
2045,7.046
2046,9.082
2047,7.763
2048,6.988
2049,8.441
2050,9.015
2051,9.676
2052,9.63
2053,8.778
2054,7.379
2055,9.613
2056,6.337
2057,9.109
2058,7.775
2059,6.391
2060,6.641
2061,8.832
2062,6.619
2063,9.476
2064,8.908
2065,6.89
2066,7.32
2067,6.593
2068,8.411
2069,8.796
2070,7.42
2071,8.653
2072,8.548
2073,7.325
2074,7.194
2075,7.46
2076,8.556
2077,9.603
2078,7.057
2079,6.894
2080,7.933
2081,7.493
2082,6.825
2083,6.998
2084,7.952
2085,8.371
2086,8.601
2087,7.435
2088,7.029
2089,8.519
2090,6.787
2091,8.411
2092,6.596
2093,8.544
2094,7.676
2095,8.789
2096,8.453
2097,7.401
2098,7.87
2099,8.738
2100,7.651
2101,7.124
2102,6.967
2103,7.941
2104,8.569
2105,9.153
2106,8.808
2107,8.328
2108,6.872
2109,8.613
2110,7.124
2111,6.753
2112,7.613
2113,8.161
2114,6.941
2115,9.737
2116,8.425
2117,9.033
2118,9.16
2119,8.548
2120,6.418
2121,8.553
2122,8.195
2123,7.738
2124,6.791
2125,8.365
2126,8.408
2127,8.358
2128,8.462
2129,9.19
2130,7.206
2131,8.352
2132,6.505
2133,8.234
2134,6.596
2135,8.638
2136,9.209
2137,6.777
2138,8.35
2139,8.811
2140,8.778
