id,price
422,6.733
423,7.537
424,8.322
425,6.045
426,7.477
427,8.526
428,8.599
429,8.735
430,7.365
431,7.71
432,8.836
433,8.127
434,6.625
435,6.394
436,6.514
437,9.144
438,6.345
439,7.71
440,7.509
441,6.514
442,9.337
443,6.63
444,8.526
445,7.873
446,7.526
447,7.155
448,8.735
449,6.551
450,6.76
451,9.251
452,8.228
453,6.724
454,6.979
455,7.583
456,6.811
457,6.102
458,8.526
459,8.314
460,8.392
461,8.696
462,6.917
463,8.107
464,8.752
465,7.058
466,8.353
467,9.021
468,8.526
469,7.477
470,8.471
471,8.411
472,8.2
473,9.146
474,6.953
475,8.557
476,9.211
477,8.526
478,6.637
479,6.402
480,6.774
481,8.118
482,8.22
483,6.833
484,7.243
485,8.573
486,7.566
487,7.898
488,9.296
489,7.427
490,6.339
491,7.9
492,7.466
493,6.727
494,8.381
495,8.661
496,6.988
497,8.635
498,9.576
499,8.735
500,7.92
501,9.707
502,8.188
503,7.464
504,6.979
505,8.599
506,6.303
507,9.085
508,8.599
509,8.179
510,7.139
511,9.516
512,8.94
513,6.8
514,8.88
515,7.721
516,8.565
517,6.516
518,8.88
519,7.658
520,6.668
521,8.107
522,7.589
523,8.351
524,8.526
525,7.912
526,8.001
527,8.526
528,6.279
529,6.916
530,6.705
531,7.625
532,8.967
533,7.427
534,7.583
535,9.524
536,9.126
537,8.28
538,8.94
539,9.738
540,8.107
541,6.511
542,9.549
543,8.411
544,8.527
545,6.086
546,7.427
547,6.159
548,6.864
549,8.546
550,6.339
551,8.642
552,7.706
553,6.08
554,6.346
555,6.811
556,7.837
557,9.215
558,7.493
559,7.534
560,7.63
561,6.82
562,8.976
563,8.876
564,6.346
565,6.727
566,8.121
567,7.122
568,8.599
569,8.107
570,6.727
571,8.926
572,6.265
573,8.976
574,8.249
575,6.727
576,8.584
577,7.491
578,8.735
579,9.528
580,8.262
581,7.81
582,8.125
583,8.276
584,6.159
585,6.198
586,6.725
587,8.775
588,6.438
589,7.508
590,8.322
591,9.576
592,9.004
593,8.572
594,6.659
595,8.014
596,6.562
597,8.067
598,7.464
599,6.663
600,9.21
601,6.142
602,6.562
603,7.213
604,6.517
605,8.551
606,6.8
607,8.976
608,9.403
609,7.908
610,6.832
611,8.119
612,7.491
613,7.426
614,9.707
615,8.322
616,7.81
617,8.526
618,6.271
619,6.572
620,8.275
621,6.988
622,6.394
623,7.375
624,8.107
625,8.876
626,6.8
627,6.381
628,7.155
629,8.339
630,8.88
631,7.81
632,9.692
633,6.927
634,7.81
635,8.599
636,9.489
637,8.195
638,7.852
639,6.774
640,7.464
641,6.346
642,6.727
643,6.777
644,6.562
645,6.086
646,8.635
647,8.592
648,8.592
649,7.755
650,7.755
651,6.749
652,6.957
653,9.26
654,6.562
655,6.727
656,8.735
657,8.24
658,7.819
659,8.599
660,6.562
661,6.526
662,8.876
663,7.544
664,6.749
665,8.961
666,7.721
667,8.526
668,8.599
669,8.322
670,8.526
671,8.735
672,6.63
673,6.539
674,6.823
675,8.599
676,7.699
677,9.639
678,7.477
679,7.396
680,7.508
681,6.508
682,7.586
683,6.749
684,6.594
685,8.599
686,6.821
687,8.735
688,7.51
689,9.371
690,7.427
691,8.735
692,6.501
693,8.88
694,8.351
695,8.876
696,6.769
697,7.534
698,8.735
699,7.139
700,8.88
701,8.876
702,9.7
703,6.833
704,8.027
705,9.333
706,7.908
707,8.276
708,8.437
709,8.161
710,8.968
711,8.735
712,6.63
713,9.516
714,8.375
715,7.078
716,8.556
717,7.185
718,7.774
719,8.68
720,8.735
721,6.358
722,7.1
723,8.436
724,6.705
725,6.508
726,7.339
727,8.743
728,6.744
729,8.913
730,7.149
731,8.557
732,8.275
733,6.379
734,6.657
735,6.586
736,6.881
737,7.205
738,8.294
739,8.119
740,8.349
741,6.516
742,7.92
743,8.195
744,9.489
745,6.508
746,9.403
747,8.406
748,8.735
749,8.406
750,6.601
751,8.437
752,8.241
753,8.15
754,6.883
755,6.809
756,6.508
757,8.375
758,9.516
759,6.916
760,7.711
761,6.63
762,6.354
763,9.604
764,6.769
765,8.526
766,8.391
767,9.516
768,6.47
769,9.672
770,9.101
771,6.576
772,7.486
773,6.508
774,6.218
775,7.508
776,8.085
777,9.211
778,8.645
779,8.475
780,8.94
781,6.334
782,8.905
783,8.836
784,9.586
785,8.156
786,6.724
787,6.727
788,8.752
789,6.58
790,8.365
791,6.508
792,8.976
793,7.544
794,6.198
795,8.28
796,8.924
797,6.508
798,6.508
799,7.611
800,6.417
801,7.149
802,9.053
803,7.755
804,8.471
805,8.305
806,8.599
807,6.381
808,6.601
809,6.702
810,7.75
811,8.375
812,9.004
813,6.957
814,8.876
815,8.641
816,6.749
817,9.565
818,8.119
819,6.346
820,6.476
821,8.188
822,6.105
823,7.193
824,7.81
825,6.865
826,8.88
827,7.898
828,9.004
829,8.5
830,6.097
831,9.053
832,6.688
833,7.777
834,7.852
835,7.902
836,6.574
837,6.774
838,6.727
839,8.599
840,9.052
841,7.71
842,9.249
843,7.92
844,8.854
845,8.735
846,7.854
847,9.146
848,9.547
849,8.875
850,8.735
851,7.427
852,8.67
853,6.375
854,6.381
855,6.269
856,8.355
857,7.706
858,6.574
859,6.508
860,7.771
861,6.314
862,7.174
863,6.506
864,6.57
865,7.92
866,6.102
867,8.249
868,8.001
869,8.88
870,9.053
871,9.524
872,8.403
873,6.103
874,8.876
875,8.138
876,9.181
877,8.759
878,6.727
879,7.243
880,6.317
881,9.093
882,6.699
883,8.961
884,9.21
885,8.698
886,6.471
887,6.637
888,7.128
889,6.63
890,6.535
891,7.858
892,8.411
893,9.804
894,8.2
895,6.516
896,6.339
897,8.908
898,9.403
899,8.599
900,6.979
901,7.689
902,6.927
903,7.81
904,7.858
905,6.223
906,6.677
907,6.358
908,7.858
909,5.908
910,8.249
911,8.526
912,8.526
913,9.142
914,9.169
915,9.296
916,8.5
917,7.338
918,8.322
919,8.375
920,7.782
921,7.285
922,6.562
923,6.916
924,6.097
925,6.354
926,9.323
927,7.775
928,8.526
929,8.351
930,9.516
931,8.001
932,7.1
933,8.88
934,6.41
935,9.604
936,8.375
937,6.973
938,8.174
939,6.406
940,7.456
941,6.748
942,8.451
943,7.658
944,9.7
945,7.81
946,6.516
947,6.774
948,6.085
949,9.576
950,6.265
951,8.195
952,7.771
953,6.979
954,6.93
955,7.426
956,6.508
957,7.079
958,8.526
959,7.427
960,6.727
961,8.451
962,8.723
963,8.966
964,7.858
965,8.411
966,8.5
967,8.0
968,8.735
969,6.514
970,7.87
971,6.417
972,8.451
973,8.557
974,9.177
975,8.046
976,9.525
977,6.574
978,6.811
979,9.067
980,7.81
981,6.835
982,8.201
983,7.243
984,9.371
985,6.601
986,7.803
987,6.339
988,8.876
989,7.073
990,9.419
991,7.703
992,8.526
993,9.489
994,8.064
995,7.963
996,6.085
997,6.569
998,8.125
999,6.422
1000,6.882
1001,6.292
1002,8.905
1003,6.63
1004,8.175
1005,7.81
1006,7.971
1007,8.276
1008,6.716
1009,7.605
1010,6.508
1011,7.605
1012,8.333
1013,7.908
1014,7.755
1015,6.232
1016,6.727
1017,8.876
1018,9.374
1019,6.979
1020,7.491
1021,8.913
1022,7.339
1023,7.491
1024,7.92
1025,9.746
1026,6.774
1027,9.004
1028,6.417
1029,8.406
1030,6.769
1031,7.908
1032,6.132
1033,9.712
1034,6.108
1035,8.276
1036,9.202
1037,7.174
1038,7.819
1039,8.557
1040,7.058
1041,8.027
1042,7.491
1043,6.339
1044,7.221
1045,8.478
1046,9.528
1047,9.549
1048,9.296
1049,9.353
1050,8.553
1051,7.728
1052,8.014
1053,6.7
1054,9.21
1055,6.63
1056,8.276
1057,7.771
1058,7.898
1059,9.146
1060,8.349
1061,8.733
1062,7.426
1063,9.249
1064,8.201
1065,8.599
1066,8.526
1067,8.735
1068,7.508
1069,6.517
1070,7.362
1071,6.334
1072,6.085
1073,7.924
1074,9.374
1075,8.714
1076,9.05
1077,9.169
1078,9.249
1079,6.413
1080,8.735
1081,8.322
1082,8.027
1083,9.202
1084,8.976
1085,8.479
1086,7.128
1087,7.766
1088,7.81
1089,6.585
1090,6.565
1091,8.735
1092,7.82
1093,8.276
1094,8.322
1095,7.427
1096,8.471
1097,8.392
1098,7.703
1099,8.954
1100,6.864
1101,6.809
1102,8.743
1103,8.714
1104,9.271
1105,8.067
1106,6.508
1107,7.51
1108,8.635
1109,7.92
1110,8.027
1111,6.564
1112,7.774
1113,6.893
1114,6.951
1115,9.717
1116,6.594
1117,6.705
1118,7.664
1119,7.605
1120,6.659
1121,8.471
1122,6.823
1123,8.744
1124,8.375
1125,6.979
1126,7.858
1127,8.526
1128,9.727
1129,8.118
1130,6.988
1131,7.71
1132,7.197
1133,7.908
1134,6.433
1135,9.576
1136,6.988
1137,8.599
1138,8.475
1139,7.908
1140,6.346
1141,9.146
1142,7.426
1143,7.203
1144,8.001
1145,6.417
1146,6.458
1147,9.353
1148,8.524
1149,8.397
1150,9.707
1151,6.51
1152,7.669
1153,7.491
1154,8.437
1155,6.774
1156,7.338
1157,6.191
1158,7.669
1159,6.379
1160,8.88
1161,7.664
1162,6.164
1163,7.71
1164,8.808
1165,7.203
1166,7.339
1167,8.28
1168,9.26
1169,9.021
1170,7.625
1171,7.963
1172,7.663
1173,8.556
1174,7.338
1175,7.508
1176,6.821
1177,6.349
1178,6.09
1179,8.38
1180,6.57
1181,8.88
1182,6.563
1183,7.125
1184,6.227
1185,8.803
1186,6.562
1187,6.302
1188,7.9
1189,7.605
1190,8.223
1191,6.881
1192,7.508
1193,8.38
1194,7.099
1195,7.92
1196,8.735
1197,7.193
1198,6.744
1199,7.699
1200,6.65
1201,7.484
1202,8.329
1203,8.735
1204,7.708
1205,7.058
1206,6.727
1207,6.516
1208,6.339
1209,8.35
1210,7.302
1211,6.433
1212,8.645
1213,6.515
1214,6.438
1215,8.334
1216,8.264
1217,8.35
1218,9.375
1219,7.203
1220,8.599
1221,6.205
1222,6.807
1223,8.919
1224,7.583
1225,9.038
1226,6.164
1227,8.49
1228,6.727
1229,7.941
1230,8.851
1231,8.127
1232,6.271
1233,8.368
1234,6.772
1235,7.396
1236,7.427
1237,9.746
1238,7.509
1239,8.745
1240,7.205
1241,6.562
1242,8.599
1243,6.852
1244,8.721
1245,8.383
1246,7.477
1247,6.508
1248,6.721
1249,7.508
1250,7.144
1251,7.374
1252,8.437
1253,7.92
1254,6.727
1255,7.505
1256,7.144
1257,8.376
1258,9.249
1259,9.164
1260,8.743
1261,9.746
1262,7.396
1263,8.475
1264,8.49
1265,8.735
1266,7.728
1267,9.416
1268,6.769
1269,6.979
1270,6.777
1271,7.427
1272,7.605
1273,7.589
1274,7.459
1275,8.027
1276,9.425
1277,8.88
1278,8.475
1279,6.508
1280,8.264
1281,9.126
1282,9.562
1283,6.417
1284,9.353
1285,9.516
1286,7.117
1287,6.524
1288,7.4
1289,7.82
1290,6.865
1291,9.353
1292,6.508
1293,6.841
1294,9.433
1295,9.576
1296,8.88
1297,9.258
1298,8.001
1299,7.505
1300,8.735
1301,6.108
1302,8.475
1303,7.578
1304,7.889
1305,9.177
1306,6.821
1307,8.88
1308,6.284
1309,8.735
1310,6.958
1311,6.508
1312,6.508
1313,6.807
1314,6.516
1315,6.517
1316,8.437
1317,6.524
1318,7.463
1319,6.271
1320,8.274
1321,9.717
1322,8.803
1323,6.265
1324,8.875
1325,7.751
1326,6.346
1327,9.296
1328,8.195
1329,6.332
1330,6.437
1331,8.274
1332,7.81
1333,8.88
1334,8.18
1335,7.75
1336,6.368
1337,6.727
1338,6.905
1339,8.714
1340,8.203
1341,7.642
1342,9.489
1343,7.728
1344,6.727
1345,7.508
1346,9.448
1347,9.526
1348,6.864
1349,6.916
1350,9.396
1351,6.406
1352,6.159
1353,9.396
1354,6.8
1355,8.383
1356,7.097
1357,7.605
1358,7.173
1359,7.183
1360,7.554
1361,6.979
1362,6.637
1363,9.067
1364,7.818
1365,8.526
1366,8.88
1367,7.285
1368,8.735
1369,7.285
1370,6.022
1371,7.215
1372,7.33
1373,9.643
1374,8.557
1375,8.107
1376,7.285
1377,8.487
1378,7.505
1379,7.891
1380,9.353
1381,6.811
1382,6.9
1383,8.2
1384,7.908
1385,9.712
1386,8.397
1387,8.735
1388,6.865
1389,7.285
1390,6.431
1391,6.852
1392,6.9
1393,7.642
1394,6.774
1395,9.146
1396,8.264
1397,6.508
1398,9.525
1399,6.979
1400,8.94
1401,7.491
1402,8.49
1403,7.427
1404,6.645
1405,6.433
1406,7.729
1407,7.653
1408,8.546
1409,7.728
1410,6.573
1411,8.49
1412,9.126
1413,6.354
1414,8.334
1415,9.403
1416,8.411
1417,7.427
1418,8.49
1419,6.271
1420,7.396
1421,8.264
1422,7.92
1423,7.994
1424,8.48
1425,7.452
1426,6.865
1427,8.041
1428,7.751
1429,7.507
1430,6.705
1431,6.973
1432,7.71
1433,9.375
1434,7.239
1435,8.905
1436,9.173
1437,8.322
1438,6.795
1439,9.555
1440,8.526
1441,8.599
1442,8.62
1443,8.599
1444,6.279
1445,8.735
1446,6.379
1447,6.594
1448,7.57
1449,7.092
1450,6.877
1451,8.759
1452,8.88
1453,7.633
1454,7.751
1455,6.207
1456,8.62
1457,8.471
1458,8.919
1459,6.988
1460,7.427
1461,7.554
1462,9.142
1463,7.646
1464,6.211
1465,7.396
1466,7.1
1467,7.729
1468,7.81
1469,7.508
1470,8.735
1471,7.944
1472,6.418
1473,6.508
1474,7.81
1475,6.8
1476,6.749
1477,6.346
1478,8.599
1479,7.995
1480,7.396
1481,9.746
1482,8.437
1483,6.332
1484,8.727
1485,8.88
1486,6.51
1487,7.81
1488,6.517
1489,7.027
1490,9.489
1491,6.346
1492,8.475
1493,8.599
1494,9.249
1495,6.705
1496,9.607
1497,8.201
1498,7.82
1499,6.81
1500,8.125
1501,8.368
1502,6.979
1503,7.9
1504,6.594
1505,7.285
1506,8.735
1507,9.525
1508,6.789
1509,9.296
1510,6.53
1511,7.818
1512,6.57
1513,8.551
1514,8.451
1515,6.727
1516,8.735
1517,6.952
1518,8.329
1519,7.793
1520,9.085
1521,7.678
1522,6.526
1523,6.821
1524,7.582
1525,8.406
1526,8.322
1527,7.427
1528,8.584
1529,8.551
1530,7.721
1531,6.619
1532,8.735
1533,8.88
1534,8.375
1535,9.21
1536,8.526
1537,9.068
1538,9.285
1539,6.594
1540,7.81
1541,6.569
1542,7.508
1543,7.466
1544,8.977
1545,8.526
1546,7.173
1547,7.895
1548,8.599
1549,9.712
1550,9.717
1551,6.508
1552,6.284
1553,6.508
1554,6.517
1555,7.066
1556,8.415
1557,6.784
1558,7.174
1559,6.685
1560,6.508
1561,8.451
1562,8.966
1563,7.858
1564,8.584
1565,8.88
1566,6.777
1567,7.339
1568,7.466
1569,9.727
1570,7.818
1571,7.963
1572,8.334
1573,9.421
1574,8.88
1575,6.265
1576,6.901
1577,7.491
1578,8.875
1579,7.589
1580,7.491
1581,6.508
1582,8.876
1583,8.526
1584,8.35
1585,9.639
1586,6.508
1587,9.101
1588,9.516
1589,7.863
1590,8.249
1591,9.639
1592,6.744
1593,8.411
1594,7.544
1595,9.169
1596,6.844
1597,6.615
1598,8.759
1599,7.863
1600,8.642
1601,7.663
1602,8.551
1603,8.88
1604,7.728
1605,8.689
1606,6.207
1607,7.534
1608,8.735
1609,7.427
1610,8.735
1611,6.323
1612,8.416
1613,7.4
1614,8.266
1615,8.976
1616,7.054
1617,8.35
1618,7.464
1619,9.341
1620,6.354
1621,8.584
1622,6.946
1623,8.745
1624,7.642
1625,7.963
1626,6.795
1627,6.148
1628,6.893
1629,6.811
1630,6.161
1631,6.562
1632,7.907
1633,6.47
1634,8.665
1635,6.447
1636,7.09
1637,6.901
1638,9.809
1639,7.427
1640,8.751
1641,6.905
1642,8.406
1643,8.735
1644,7.285
1645,6.784
1646,8.161
1647,8.88
1648,8.836
1649,6.57
1650,7.847
1651,6.207
1652,8.961
1653,8.219
1654,9.126
1655,8.735
1656,9.527
1657,9.001
1658,8.62
1659,6.562
1660,7.516
1661,6.57
1662,6.639
1663,6.957
1664,6.789
1665,6.637
1666,6.637
1667,8.208
1668,6.353
1669,6.394
1670,7.521
1671,6.508
1672,9.549
1673,6.564
1674,9.353
1675,8.59
1676,9.126
1677,6.594
1678,7.908
1679,6.339
1680,6.727
1681,6.271
1682,6.901
1683,8.188
1684,9.643
1685,7.771
1686,8.842
1687,6.7
1688,8.735
1689,9.712
1690,8.727
1691,6.562
1692,9.285
1693,8.334
1694,6.905
1695,7.55
1696,6.727
1697,6.508
1698,9.213
1699,7.963
1700,7.114
1701,6.87
1702,6.749
1703,6.637
1704,8.127
1705,6.508
1706,9.085
1707,7.728
1708,9.707
1709,7.971
1710,8.061
1711,6.772
1712,6.516
1713,7.71
1714,8.91
1715,9.21
1716,7.365
1717,8.599
1718,7.9
1719,7.605
1720,8.88
1721,7.207
1722,8.526
1723,8.107
1724,7.9
1725,7.863
1726,8.455
1727,6.517
1728,8.88
1729,9.382
1730,6.888
1731,7.096
1732,8.551
1733,7.144
1734,9.489
1735,7.073
1736,8.526
1737,6.511
1738,9.489
1739,6.411
1740,9.489
1741,7.185
1742,8.411
1743,7.057
1744,8.88
1745,8.556
1746,6.8
1747,7.338
1748,8.735
1749,8.107
1750,8.735
1751,8.743
1752,8.392
1753,9.746
1754,6.433
1755,8.876
1756,6.371
1757,8.451
1758,6.905
1759,6.516
1760,9.202
1761,9.142
1762,7.79
1763,8.014
1764,7.82
1765,8.249
1766,9.341
1767,9.448
1768,8.296
1769,5.826
1770,7.771
1771,8.027
1772,7.81
1773,9.086
1774,8.28
1775,8.88
1776,6.096
1777,7.339
1778,9.746
1779,7.669
1780,8.223
1781,8.264
1782,8.271
1783,6.818
1784,9.353
1785,8.027
1786,6.508
1787,6.727
1788,6.961
1789,8.107
1790,8.436
1791,6.232
1792,6.772
1793,8.584
1794,8.276
1795,8.756
1796,9.598
1797,7.858
1798,7.625
1799,6.727
1800,7.491
1801,8.599
1802,8.368
1803,7.858
1804,9.516
1805,8.88
1806,8.551
1807,6.9
1808,7.007
1809,6.63
1810,8.027
1811,7.92
1812,6.76
1813,8.322
1814,7.185
1815,8.008
1816,7.608
1817,7.699
1818,8.107
1819,8.451
1820,6.501
1821,8.526
1822,8.219
1823,6.406
1824,6.132
1825,9.448
1826,7.174
1827,6.727
1828,6.787
1829,6.727
1830,7.751
1831,9.189
1832,8.592
1833,6.132
1834,7.092
1835,8.107
1836,8.759
1837,7.096
1838,6.744
1839,7.375
1840,6.232
1841,7.971
1842,9.004
1843,6.159
1844,9.075
1845,7.858
1846,6.733
1847,8.851
1848,6.725
1849,9.403
1850,8.001
1851,8.738
1852,9.176
1853,6.923
1854,8.411
1855,7.509
1856,7.612
1857,7.852
1858,7.633
1859,6.508
1860,8.275
1861,8.008
1862,6.864
1863,8.518
1864,8.735
1865,6.511
1866,8.046
1867,8.875
1868,6.594
1869,8.976
1870,7.868
1871,8.437
1872,7.121
1873,8.727
1874,6.409
1875,8.526
1876,6.639
1877,6.8
1878,7.426
1879,8.288
1880,7.375
1881,9.082
1882,8.642
1883,6.727
1884,8.689
1885,6.601
1886,8.119
1887,7.393
1888,6.245
1889,8.375
1890,8.041
1891,8.88
1892,6.381
1893,8.88
1894,9.249
1895,6.58
1896,6.563
1897,6.688
1898,7.427
1899,7.508
1900,9.707
1901,8.392
1902,7.71
1903,8.88
1904,6.988
1905,9.727
1906,7.464
1907,9.396
1908,7.583
1909,8.599
1910,5.97
1911,6.519
1912,6.768
1913,9.142
1914,7.544
1915,9.206
1916,6.508
1917,8.014
1918,7.307
1919,6.601
1920,6.611
1921,7.393
1922,7.801
1923,6.508
1924,8.735
1925,6.65
1926,8.599
1927,7.858
1928,6.221
1929,7.908
1930,8.803
1931,8.88
1932,8.851
1933,6.65
1934,8.027
1935,8.451
1936,6.964
1937,8.333
1938,8.264
1939,6.159
1940,9.279
1941,6.979
1942,6.347
1943,9.175
1944,7.426
1945,6.637
1946,6.276
1947,8.88
1948,6.916
1949,8.421
1950,8.275
1951,6.727
1952,8.526
1953,6.8
1954,9.707
1955,6.406
1956,9.489
1957,8.003
1958,6.376
1959,6.705
1960,8.526
1961,6.727
1962,7.121
1963,8.775
1964,6.087
1965,9.489
1966,8.188
1967,7.81
1968,7.282
1969,7.81
1970,7.81
1971,8.88
1972,6.514
1973,9.7
1974,9.448
1975,6.865
1976,8.54
1977,9.144
1978,6.727
1979,9.088
1980,6.721
1981,7.573
1982,7.464
1983,7.047
1984,6.574
1985,6.585
1986,7.819
1987,6.639
1988,8.637
1989,6.508
1990,8.866
1991,9.053
1992,6.865
1993,9.126
1994,6.83
1995,9.353
1996,7.508
1997,9.126
1998,8.322
1999,7.206
2000,6.893
2001,6.349
2002,6.749
2003,9.146
2004,6.176
2005,9.7
2006,9.371
2007,7.728
2008,6.63
2009,6.508
2010,8.168
2011,6.727
2012,6.191
2013,8.884
2014,8.755
2015,8.471
2016,7.907
2017,8.334
2018,7.426
2019,7.066
2020,7.757
2021,8.027
2022,6.349
2023,8.858
2024,8.876
2025,8.637
2026,6.332
2027,6.594
2028,7.285
2029,8.927
2030,6.749
2031,8.35
2032,7.102
2033,9.213
2034,7.508
2035,7.4
2036,9.296
2037,6.508
2038,8.735
2039,8.642
2040,7.339
2041,6.865
2042,6.332
2043,6.453
2044,6.508
2045,7.128
2046,9.068
2047,7.801
2048,6.953
2049,8.546
2050,9.093
2051,9.643
2052,9.717
2053,8.735
2054,7.466
2055,9.639
2056,6.346
2057,9.181
2058,7.833
2059,6.313
2060,6.727
2061,8.88
2062,6.57
2063,9.655
2064,8.826
2065,6.957
2066,7.396
2067,6.637
2068,8.437
2069,8.735
2070,7.124
2071,8.744
2072,8.526
2073,7.339
2074,7.377
2075,7.427
2076,8.557
2077,9.516
2078,7.042
2079,6.957
2080,7.92
2081,7.57
2082,6.901
2083,6.953
2084,7.809
2085,8.436
2086,8.62
2087,7.365
2088,6.76
2089,8.383
2090,6.901
2091,8.386
2092,6.508
2093,8.526
2094,7.663
2095,8.637
2096,8.5
2097,7.339
2098,7.82
2099,8.88
2100,7.728
2101,6.864
2102,6.979
2103,7.92
2104,8.599
2105,9.101
2106,8.876
2107,8.375
2108,6.86
2109,8.288
2110,7.097
2111,6.65
2112,7.72
2113,8.264
2114,6.76
2115,9.659
2116,8.451
2117,8.976
2118,9.435
2119,8.526
2120,6.517
2121,8.635
2122,8.219
2123,7.774
2124,6.561
2125,8.392
2126,8.411
2127,8.375
2128,8.471
2129,9.101
2130,7.12
2131,8.322
2132,6.516
2133,8.451
2134,6.508
2135,8.637
2136,9.26
2137,6.774
2138,8.375
2139,8.775
2140,8.735
